{ Units, Wavelength Units } SI Microns
{ Thickness } 5.767
{ Conductivity } 0.9675715
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.84 0.78
{ }
{ Ef_Source: Material }
{ Eb_Source: Text File }
{ IGDB_Checksum: 0 }
{ Product Name:  }
{ Manufacturer: User }
{ NFRC ID: 30000 }
{ Type: Applied Film }
{ Material: N/A }
{ Coating Name: PR 40 }
{ Coated Side: Back }
{ Substrate Filename: CLEAR_6.DAT }
{ Appearance:  }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.300    0.0000    0.0470    0.0700
0.305    0.0000    0.0470    0.0700
0.310    0.0000    0.0470    0.0700
0.315    0.0000    0.0460    0.0800
0.320    0.0000    0.0460    0.0900
0.325    0.0000    0.0448    0.1000
0.330    0.0000    0.0438    0.1000
0.335    0.0000    0.0448    0.1100
0.340    0.0000    0.0455    0.1100
0.345    0.0000    0.0459    0.1300
0.350    0.0000    0.0462    0.1300
0.355    0.0000    0.0461    0.1400
0.360    0.0000    0.0462    0.1500
0.365    0.0000    0.0459    0.1400
0.370    0.0000    0.0461    0.1500
0.375    0.0000    0.0461    0.1400
0.380    0.0000    0.0460    0.1400
0.385    0.0000    0.0456    0.1700
0.390    0.0094    0.0587    0.1500
0.395    0.0570    0.0865    0.1300
0.400    0.1818    0.0598    0.0699
0.410    0.2774    0.0600    0.0698
0.420    0.3149    0.0602    0.0697
0.430    0.3337    0.0689    0.0696
0.440    0.3432    0.0691    0.0597
0.450    0.3457    0.0785    0.0697
0.460    0.3484    0.0787    0.0698
0.470    0.3593    0.0789    0.0798
0.480    0.3699    0.0890    0.0699
0.490    0.3702    0.0789    0.0698
0.500    0.3803    0.0694    0.0698
0.510    0.3806    0.0697    0.0598
0.520    0.3806    0.0984    0.0698
0.530    0.3898    0.0700    0.0698
0.540    0.3989    0.0602    0.0698
0.550    0.3979    0.0603    0.0698
0.560    0.3966    0.0697    0.0597
0.570    0.4043    0.0506    0.0497
0.580    0.4030    0.0599    0.0697
0.590    0.4007    0.0503    0.0695
0.600    0.3985    0.0504    0.0595
0.610    0.3956    0.0500    0.0592
0.620    0.3927    0.0584    0.0691
0.630    0.3901    0.0498    0.0591
0.640    0.3965    0.0494    0.0589
0.650    0.3931    0.0491    0.0587
0.660    0.3809    0.0493    0.0687
0.670    0.3776    0.0570    0.0585
0.680    0.3828    0.0486    0.0583
0.690    0.3704    0.0488    0.0583
0.700    0.3666    0.0484    0.0582
0.710    0.3629    0.0482    0.0581
0.720    0.3592    0.0559    0.0580
0.730    0.3550    0.0483    0.0478
0.740    0.3512    0.0482    0.0577
0.750    0.3393    0.0485    0.0578
0.760    0.3352    0.0481    0.0577
0.770    0.3315    0.0543    0.0675
0.780    0.3281    0.0479    0.0475
0.790    0.3169    0.0537    0.0575
0.800    0.3140    0.0476    0.0574
0.810    0.3187    0.0418    0.0472
0.820    0.3088    0.0474    0.0472
0.830    0.3052    0.0469    0.0471
0.840    0.2879    0.0930    0.0474
0.850    0.2005    0.3305    0.0787
0.860    0.0663    0.5103    0.1299
0.870    0.0439    0.5428    0.1999
0.880    0.0218    0.5499    0.2300
0.890    0.0072    0.5405    0.2200
0.900    0.0215    0.5297    0.2100
0.910    0.0286    0.4949    0.1900
0.920    0.0427    0.4492    0.1699
0.930    0.0424    0.4732    0.1799
0.940    0.0352    0.4770    0.1699
0.950    0.0421    0.4534    0.1699
0.960    0.0349    0.4776    0.1799
0.970    0.0139    0.4826    0.1700
0.980    0.0208    0.4834    0.1600
0.990    0.0069    0.4952    0.1700
1.000    0.0069    0.5005    0.1800
1.050    0.0000    0.4964    0.1100
1.100    0.0069    0.4949    0.1400
1.150    0.0276    0.3803    0.0600
1.200    0.1418    0.0449    0.0391
1.250    0.1147    0.0394    0.0494
1.300    0.0950    0.0450    0.0296
1.350    0.0744    0.0508    0.0398
1.400    0.0608    0.0455    0.0299
1.450    0.0469    0.0451    0.0299
1.500    0.0321    0.0460    0.0300
1.550    0.0164    0.0524    0.0400
1.600    0.0250    0.0396    0.0400
1.650    0.0084    0.0535    0.0300
1.700    0.0000    0.0386    0.0200
1.750    0.0000    0.0463    0.0500
1.800    0.0000    0.0464    0.0300
1.850    0.0000    0.0534    0.0500
1.900    0.0167    0.0377    0.0400
1.950    0.0084    0.0395    0.0600
2.000    0.0084    0.0465    0.0400
2.050    0.0000    0.0388    0.0500
2.100    0.0000    0.0395    0.0500
2.150    0.0000    0.0681    0.0700
2.200    0.0000    0.0535    0.0300
2.250    0.0083    0.0394    0.0600
2.300    0.0000    0.0404    0.1100
2.350    0.0165    0.0810    0.0900
2.400    0.0166    0.0605    0.1000
2.450    0.0328    0.0395    0.0100
2.500    0.1946    0.0727    0.0492

