{ Units, Wavelength Units } SI Microns
{ Thickness } 5.765
{ Conductivity } 0.9687693
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.89 0.84
{ }
{ Ef_Source: Text File }
{ Eb_Source: Material }
{ IGDB_Checksum: 0 }
{ Product Name:  }
{ Manufacturer: User }
{ NFRC ID: 30000 }
{ Type: Applied Film }
{ Material: N/A }
{ Coating Name: PR 90 EXT }
{ Coated Side: Front }
{ Substrate Filename: CLEAR_6.DAT }
{ Appearance:  }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
1.215    0.6244    0.1110    0.0831
1.220    0.6147    0.1217    0.0895
1.225    0.6046    0.1074    0.0825
1.230    0.6171    0.0797    0.0688
1.235    0.6382    0.0525    0.0550
1.240    0.6587    0.0435    0.0491
1.245    0.6690    0.0695    0.0625
1.250    0.6466    0.1018    0.0793
1.255    0.6222    0.1307    0.0931
1.260    0.6058    0.1290    0.0919
1.265    0.6079    0.1298    0.0942
1.270    0.6111    0.1114    0.0851
1.275    0.6223    0.0890    0.0746
1.280    0.6412    0.0590    0.0588
1.285    0.6614    0.0402    0.0489
1.290    0.6819    0.0462    0.0520
1.295    0.6776    0.0661    0.0624
1.300    0.6644    0.0882    0.0738
1.305    0.6494    0.1047    0.0829
1.310    0.6368    0.0979    0.0794
1.315    0.6401    0.0824    0.0714
1.320    0.6571    0.0656    0.0631
1.325    0.6681    0.0499    0.0546
1.330    0.6821    0.0366    0.0468
1.335    0.6931    0.0397    0.0484
1.340    0.6965    0.0533    0.0554
1.345    0.6830    0.0720    0.0649
1.350    0.6669    0.0926    0.0766
1.355    0.6596    0.1057    0.0838
1.360    0.6478    0.1079    0.0857
1.365    0.6447    0.0927    0.0770
1.370    0.6583    0.0797    0.0707
1.375    0.6722    0.0634    0.0620
1.380    0.6817    0.0507    0.0547
1.385    0.6960    0.0476    0.0535
1.390    0.6990    0.0483    0.0528
1.395    0.7020    0.0587    0.0591
1.400    0.6959    0.0725    0.0665
1.405    0.6873    0.0875    0.0754
1.410    0.6778    0.0942    0.0792
1.415    0.6711    0.0946    0.0795
1.420    0.6755    0.0915    0.0787
1.425    0.6773    0.0776    0.0702
1.430    0.6880    0.0617    0.0613
1.435    0.7034    0.0461    0.0518
1.440    0.7178    0.0411    0.0491
1.445    0.7272    0.0411    0.0489
1.450    0.7282    0.0440    0.0498
1.455    0.7296    0.0563    0.0575
1.460    0.7254    0.0700    0.0658
1.465    0.7150    0.0799    0.0719
1.470    0.7072    0.0835    0.0745
1.475    0.7069    0.0826    0.0741
1.480    0.7101    0.0821    0.0747
1.485    0.7107    0.0718    0.0682
1.490    0.7183    0.0586    0.0595
1.495    0.7334    0.0537    0.0571
1.500    0.7402    0.0490    0.0538
1.505    0.7449    0.0497    0.0538
1.510    0.7489    0.0574    0.0591
1.515    0.7437    0.0636    0.0626
1.520    0.7403    0.0737    0.0689
1.525    0.7364    0.0829    0.0752
1.530    0.7281    0.0871    0.0777
1.535    0.7252    0.0927    0.0817
1.540    0.7246    0.0934    0.0827
1.545    0.7222    0.0875    0.0786
1.550    0.7263    0.0791    0.0733
1.555    0.7359    0.0709    0.0683
1.560    0.7438    0.0631    0.0632
1.565    0.7508    0.0570    0.0592
1.570    0.7578    0.0516    0.0555
1.575    0.7636    0.0484    0.0530
1.580    0.7682    0.0519    0.0556
1.585    0.7692    0.0578    0.0595
1.590    0.7655    0.0624    0.0625
1.595    0.7608    0.0657    0.0650
1.600    0.7591    0.0680    0.0665
1.605    0.7594    0.0713    0.0688
1.610    0.7565    0.0735    0.0707
1.615    0.7524    0.0690    0.0675
1.620    0.7546    0.0643    0.0641
1.625    0.7608    0.0605    0.0619
1.630    0.7634    0.0557    0.0588
1.635    0.7653    0.0488    0.0536
1.640    0.7694    0.0464    0.0519
1.645    0.7699    0.0468    0.0524
1.650    0.7646    0.0478    0.0525
1.655    0.7574    0.0524    0.0552
1.660    0.7517    0.0614    0.0613
1.665    0.7469    0.0704    0.0671
1.670    0.7415    0.0767    0.0709
1.675    0.7364    0.0837    0.0756
1.680    0.7333    0.0900    0.0800
1.685    0.7299    0.0934    0.0822
1.690    0.7264    0.0927    0.0817
1.695    0.7256    0.0909    0.0807
1.700    0.7280    0.0880    0.0791
1.705    0.7298    0.0842    0.0769
1.710    0.7307    0.0765    0.0717
1.715    0.7347    0.0672    0.0654
1.720    0.7435    0.0594    0.0604
1.725    0.7517    0.0553    0.0579
1.730    0.7561    0.0538    0.0569
1.735    0.7597    0.0533    0.0564
1.740    0.7632    0.0543    0.0571
1.745    0.7634    0.0569    0.0590
1.750    0.7617    0.0601    0.0610
1.755    0.7614    0.0655    0.0647
1.760    0.7605    0.0718    0.0694
1.765    0.7549    0.0748    0.0715
1.770    0.7489    0.0723    0.0695
1.775    0.7501    0.0675    0.0660
1.780    0.7559    0.0663    0.0656
1.785    0.7582    0.0656    0.0657
1.790    0.7570    0.0601    0.0616
1.795    0.7589    0.0524    0.0559
1.800    0.7655    0.0477    0.0528
1.805    0.7715    0.0451    0.0513
1.810    0.7742    0.0426    0.0495
1.815    0.7763    0.0405    0.0478
1.820    0.7785    0.0415    0.0483
1.825    0.7796    0.0459    0.0515
1.830    0.7776    0.0509    0.0551
1.835    0.7731    0.0564    0.0588
1.840    0.7681    0.0621    0.0625
1.845    0.7638    0.0688    0.0670
1.850    0.7602    0.0758    0.0719
1.855    0.7542    0.0814    0.0757
1.860    0.7474    0.0841    0.0772
1.865    0.7424    0.0846    0.0773
1.870    0.7408    0.0850    0.0772
1.875    0.7415    0.0860    0.0779
1.880    0.7403    0.0845    0.0769
1.885    0.7371    0.0811    0.0742
1.890    0.7359    0.0760    0.0704
1.895    0.7378    0.0712    0.0668
1.900    0.7400    0.0679    0.0648
1.905    0.7415    0.0655    0.0636
1.910    0.7423    0.0630    0.0621
1.915    0.7451    0.0610    0.0606
1.920    0.7507    0.0603    0.0604
1.925    0.7546    0.0607    0.0611
1.930    0.7548    0.0621    0.0621
1.935    0.7533    0.0638    0.0632
1.940    0.7535    0.0669    0.0652
1.945    0.7536    0.0720    0.0690
1.950    0.7502    0.0763    0.0724
1.955    0.7441    0.0769    0.0727
1.960    0.7411    0.0748    0.0707
1.965    0.7443    0.0737    0.0699
1.970    0.7489    0.0750    0.0711
1.975    0.7496    0.0762    0.0723
1.980    0.7467    0.0741    0.0709
1.985    0.7455    0.0682    0.0664
1.990    0.7488    0.0620    0.0619
1.995    0.7550    0.0568    0.0585
2.000    0.7607    0.0529    0.0560
2.005    0.7648    0.0496    0.0541
2.010    0.7676    0.0462    0.0517
2.015    0.7706    0.0430    0.0494
2.020    0.7735    0.0405    0.0476
2.025    0.7761    0.0389    0.0467
2.030    0.7776    0.0394    0.0472
2.035    0.7779    0.0405    0.0479
2.040    0.7773    0.0418    0.0488
2.045    0.7761    0.0440    0.0502
2.050    0.7744    0.0473    0.0523
2.055    0.7727    0.0516    0.0554
2.060    0.7701    0.0561    0.0586
2.065    0.7656    0.0599    0.0613
2.070    0.7599    0.0642    0.0640
2.075    0.7547    0.0658    0.0647
2.080    0.7517    0.0676    0.0655
2.085    0.7503    0.0698    0.0669
2.090    0.7491    0.0724    0.0690
2.095    0.7464    0.0737    0.0702
2.100    0.7419    0.0734    0.0698
2.105    0.7372    0.0716    0.0682
2.110    0.7348    0.0694    0.0662
2.115    0.7335    0.0678    0.0652
2.120    0.7315    0.0669    0.0650
2.125    0.7273    0.0659    0.0646
2.130    0.7226    0.0641    0.0631
2.135    0.7216    0.0617    0.0611
2.140    0.7251    0.0601    0.0601
2.145    0.7304    0.0591    0.0597
2.150    0.7336    0.0599    0.0605
2.155    0.7328    0.0604    0.0611
2.160    0.7315    0.0610    0.0612
2.165    0.7317    0.0608    0.0608
2.170    0.7321    0.0622    0.0614
2.175    0.7318    0.0650    0.0635
2.180    0.7297    0.0675    0.0654
2.185    0.7255    0.0701    0.0672
2.190    0.7219    0.0715    0.0676
2.195    0.7189    0.0724    0.0678
2.200    0.7175    0.0737    0.0682
2.205    0.7167    0.0754    0.0694
2.210    0.7138    0.0772    0.0708
2.215    0.7063    0.0788    0.0717
2.220    0.6954    0.0783    0.0708
2.225    0.6836    0.0760    0.0685
2.230    0.6726    0.0725    0.0656
2.235    0.6617    0.0693    0.0631
2.240    0.6511    0.0668    0.0613
2.245    0.6395    0.0650    0.0604
2.250    0.6287    0.0614    0.0580
2.255    0.6226    0.0578    0.0558
2.260    0.6231    0.0543    0.0539
2.265    0.6277    0.0501    0.0519
2.270    0.6341    0.0464    0.0504
2.275    0.6404    0.0441    0.0496
2.280    0.6443    0.0419    0.0485
2.285    0.6470    0.0400    0.0476
2.290    0.6498    0.0378    0.0466
2.295    0.6518    0.0370    0.0462
2.300    0.6538    0.0352    0.0454
2.305    0.6562    0.0351    0.0452
2.310    0.6599    0.0347    0.0448
2.315    0.6638    0.0368    0.0464
2.320    0.6641    0.0379    0.0469
2.325    0.6619    0.0398    0.0480
2.330    0.6600    0.0431    0.0501
2.335    0.6570    0.0440    0.0502
2.340    0.6539    0.0446    0.0502
2.345    0.6538    0.0446    0.0496
2.350    0.6561    0.0452    0.0501
2.355    0.6567    0.0487    0.0519
2.360    0.6585    0.0531    0.0553
2.365    0.6559    0.0562    0.0578
2.370    0.6521    0.0587    0.0584
2.375    0.6487    0.0593    0.0590
2.380    0.6490    0.0567    0.0564
2.385    0.6488    0.0551    0.0556
2.390    0.6510    0.0527    0.0537
2.395    0.6544    0.0547    0.0558
2.400    0.6556    0.0597    0.0590
2.405    0.6532    0.0569    0.0576
2.410    0.6522    0.0555    0.0565
2.415    0.6494    0.0584    0.0589
2.420    0.6482    0.0504    0.0529
