{ Units, Wavelength Units } SI Microns
{ Thickness } 5.765
{ Conductivity } 0.9687693
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.87 0.84
{ }
{ Ef_Source: Text File }
{ Eb_Source: Material }
{ IGDB_Checksum: 0 }
{ Product Name:  }
{ Manufacturer: User }
{ NFRC ID: 30000 }
{ Type: Applied Film }
{ Material: N/A }
{ Coating Name: PR 70 EXT }
{ Coated Side: Front }
{ Substrate Filename: CLEAR_6.DAT }
{ Appearance:  }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.300    0.0000    0.0454    0.0470
0.305    0.0000    0.0460    0.0470
0.310    0.0000    0.0463    0.0470
0.315    0.0000    0.0455    0.0460
0.320    0.0000    0.0434    0.0460
0.325    0.0000    0.0434    0.0448
0.330    0.0000    0.0432    0.0438
0.335    0.0000    0.0435    0.0448
0.340    0.0000    0.0436    0.0455
0.345    0.0001    0.0439    0.0459
0.350    0.0000    0.0441    0.0462
0.355    0.0000    0.0445    0.0460
0.360    0.0000    0.0448    0.0462
0.365    0.0000    0.0448    0.0459
0.370    0.0000    0.0447    0.0460
0.375    0.0000    0.0447    0.0461
0.380    0.0003    0.0458    0.0460
0.385    0.0069    0.0481    0.0456
0.390    0.0426    0.0537    0.0456
0.395    0.1346    0.0655    0.0474
0.400    0.2743    0.0782    0.0567
0.405    0.4180    0.0840    0.0648
0.410    0.5346    0.0816    0.0683
0.415    0.6138    0.0772    0.0692
0.420    0.6581    0.0775    0.0712
0.425    0.6807    0.0809    0.0735
0.430    0.6940    0.0842    0.0755
0.435    0.7023    0.0842    0.0757
0.440    0.7091    0.0872    0.0790
0.445    0.7079    0.0985    0.0862
0.450    0.7069    0.1045    0.0884
0.455    0.7128    0.0972    0.0839
0.460    0.7219    0.0920    0.0819
0.465    0.7280    0.0887    0.0793
0.470    0.7314    0.0835    0.0761
0.475    0.7345    0.0838    0.0771
0.480    0.7348    0.0876    0.0785
0.485    0.7317    0.0853    0.0780
0.490    0.7318    0.0864    0.0787
0.495    0.7252    0.0904    0.0799
0.500    0.7288    0.0855    0.0775
0.505    0.7296    0.0827    0.0752
0.510    0.7275    0.0850    0.0765
0.515    0.7257    0.0852    0.0762
0.520    0.7247    0.0814    0.0744
0.525    0.7254    0.0815    0.0742
0.530    0.7204    0.0822    0.0746
0.535    0.7189    0.0782    0.0720
0.540    0.7215    0.0765    0.0712
0.545    0.7153    0.0750    0.0702
0.550    0.7159    0.0712    0.0671
0.555    0.7151    0.0692    0.0660
0.560    0.7111    0.0670    0.0647
0.565    0.7087    0.0656    0.0648
0.570    0.7034    0.0679    0.0648
0.575    0.6997    0.0661    0.0636
0.580    0.6963    0.0641    0.0626
0.585    0.6933    0.0629    0.0617
0.590    0.6876    0.0614    0.0614
0.595    0.6838    0.0629    0.0611
0.600    0.6789    0.0619    0.0615
0.605    0.6723    0.0621    0.0610
0.610    0.6673    0.0611    0.0594
0.615    0.6630    0.0580    0.0591
0.620    0.6578    0.0607    0.0594
0.625    0.6526    0.0600    0.0591
0.630    0.6474    0.0578    0.0589
0.635    0.6424    0.0603    0.0583
0.640    0.6377    0.0582    0.0574
0.645    0.6316    0.0563    0.0574
0.650    0.6264    0.0574    0.0566
0.655    0.6218    0.0567    0.0566
0.660    0.6153    0.0568    0.0576
0.665    0.6097    0.0589    0.0567
0.670    0.6054    0.0564    0.0554
0.675    0.5997    0.0534    0.0551
0.680    0.5938    0.0560    0.0548
0.685    0.5885    0.0568    0.0548
0.690    0.5820    0.0542    0.0552
0.695    0.5760    0.0538    0.0545
0.700    0.5721    0.0547    0.0536
0.705    0.5667    0.0545    0.0535
0.710    0.5595    0.0536    0.0535
0.715    0.5537    0.0551    0.0533
0.720    0.5499    0.0542    0.0528
0.725    0.5439    0.0512    0.0525
0.730    0.5374    0.0516    0.0525
0.735    0.5317    0.0557    0.0528
0.740    0.5260    0.0568    0.0524
0.745    0.5200    0.0526    0.0521
